Nb de frequency :   120
 0.2000
  0.156433E-09 -0.254866E-01  0.541113E-07  0.426529E-01 -0.116917E-08  0.437467E-09
  0.226793E-01  0.419095E-08  0.133470E-06  0.484943E-08  0.134243E+00  0.127693E-08
  0.220289E-07 -0.372529E-07 -0.168089E-06 -0.363798E-09  0.720797E-07  0.647465E-01
 1.5378
  0.792200E-01 -0.675209E-08  0.317232E-07  0.340151E-09  0.363851E-01 -0.545697E-08
  0.353321E-07  0.147822E+01 -0.207504E-05 -0.271414E-01  0.106318E-06 -0.781583E-07
 -0.128057E-07 -0.111759E-07  0.558265E+01 -0.284053E-07 -0.279751E-07 -0.826549E-08
 -0.327418E-09 -0.259472E-01  0.101958E-06  0.428696E-01  0.112802E-08  0.133241E-08
  0.231189E-01 -0.558794E-08 -0.785803E-09  0.153195E-07  0.135394E+00  0.495129E-08
  0.230721E-07 -0.398140E-07 -0.200831E-06  0.444925E-08  0.768302E-07  0.648575E-01
 1.8723
  0.797143E-01 -0.232831E-09  0.596774E-07 -0.118234E-08  0.372518E-01 -0.245927E-08
  0.220898E-07  0.148309E+01 -0.164390E-05 -0.277837E-01  0.123175E-06  0.199361E-08
  0.279397E-08  0.236556E-06  0.547221E+01  0.934233E-07  0.312666E-07  0.109139E-07
 -0.960426E-09 -0.265501E-01  0.250438E-07  0.431450E-01 -0.153580E-08  0.177442E-08
  0.236831E-01  0.232831E-09  0.638829E-07  0.291766E-08  0.136870E+00  0.658110E-08
  0.169157E-07 -0.272412E-07 -0.208893E-06  0.125510E-08  0.489496E-07  0.650057E-01
 2.2067
  0.803218E-01  0.698492E-09  0.573636E-07  0.480213E-09  0.383437E-01 -0.535510E-08
  0.121800E-07  0.148907E+01 -0.168092E-05 -0.285980E-01  0.805835E-07 -0.542386E-07
 -0.131549E-07 -0.130385E-07  0.539439E+01  0.116415E-08 -0.113905E-07  0.145519E-09
  0.167347E-09 -0.273143E-01  0.133397E-06  0.434928E-01 -0.556568E-09  0.112232E-08
  0.243976E-01 -0.861473E-08 -0.132190E-06  0.551154E-08  0.138731E+00  0.150503E-07
  0.221899E-07 -0.440050E-07 -0.103522E-06 -0.180080E-08  0.646231E-07  0.651805E-01
 2.5412
  0.810884E-01 -0.814907E-09 -0.145519E-09  0.116779E-08  0.396902E-01  0.531873E-08
  0.462751E-08  0.149644E+01 -0.191724E-05 -0.296026E-01  0.158855E-07 -0.481741E-07
 -0.298023E-07 -0.413507E-06  0.533438E+01  0.985165E-07 -0.201981E-07  0.295404E-08
 -0.203727E-09 -0.282528E-01  0.129177E-06  0.439129E-01 -0.226767E-08 -0.281671E-08
  0.252703E-01  0.256114E-08 -0.552391E-07 -0.977525E-08  0.140994E+00  0.119653E-07
  0.209311E-07 -0.467990E-07 -0.659202E-07 -0.134605E-08  0.675424E-07  0.654012E-01
 2.8756
  0.819814E-01 -0.488944E-08  0.444707E-07  0.363798E-09  0.413144E-01 -0.266300E-08
  0.205036E-07  0.150425E+01 -0.198703E-05 -0.308219E-01  0.724112E-07  0.794171E-08
 -0.884756E-08 -0.167638E-07  0.528260E+01  0.770378E-07 -0.893081E-07 -0.204018E-07
 -0.184082E-08 -0.293875E-01  0.150460E-06  0.444249E-01 -0.350542E-08  0.770342E-09
  0.263366E-01  0.768341E-08 -0.199070E-07  0.248110E-08  0.143741E+00  0.182990E-08
  0.208911E-07  0.512227E-08 -0.119442E-06 -0.511136E-08  0.656734E-07  0.656235E-01
 3.2101
  0.830500E-01 -0.419095E-08  0.430300E-07  0.281943E-08  0.432598E-01  0.523869E-08
 -0.845466E-08  0.151396E+01 -0.168505E-05 -0.323047E-01 -0.615975E-07  0.462715E-07
 -0.139698E-07  0.234693E-06  0.522644E+01  0.723812E-07 -0.477053E-07  0.265863E-07
 -0.128784E-08 -0.307751E-01 -0.348809E-07  0.450292E-01 -0.644557E-08 -0.190903E-08
  0.276045E-01 -0.931323E-09 -0.760483E-07 -0.645377E-08  0.147000E+00 -0.375803E-08
  0.215668E-07  0.295695E-07  0.646105E-07 -0.852015E-08  0.627994E-07  0.658991E-01
 3.5445
  0.842980E-01 -0.465661E-08 -0.396249E-07 -0.487489E-09  0.455301E-01 -0.463479E-08
 -0.474392E-08  0.152585E+01 -0.216416E-06 -0.340833E-01 -0.315297E-07  0.758228E-07
  0.629807E-07 -0.372529E-08  0.515687E+01 -0.151660E-06  0.193904E-06  0.248401E-07
 -0.436557E-09 -0.324372E-01 -0.118089E-06  0.457448E-01 -0.347923E-08 -0.358523E-08
  0.290865E-01 -0.349246E-08  0.265281E-06  0.422733E-08  0.150811E+00  0.813452E-08
  0.205346E-07  0.891741E-07  0.470609E-07 -0.983346E-08  0.527207E-07  0.662343E-01
 3.8790
  0.856856E-01 -0.139698E-08 -0.253058E-07  0.292857E-08  0.480608E-01 -0.168075E-08
  0.293076E-07  0.153819E+01 -0.625267E-06 -0.361363E-01  0.640520E-07  0.175569E-07
  0.477303E-07 -0.154600E-06  0.505305E+01 -0.471482E-07  0.226173E-06  0.724685E-08
 -0.436557E-10 -0.343475E-01 -0.264481E-06  0.465648E-01  0.428760E-08 -0.257023E-08
  0.307375E-01 -0.125729E-07  0.263681E-06 -0.336877E-08  0.155086E+00  0.148575E-07
  0.618820E-08  0.530854E-07 -0.101194E-06 -0.962609E-08  0.202954E-07  0.665754E-01
 4.2134
  0.871647E-01  0.000000E+00 -0.124273E-07  0.178625E-08  0.507355E-01 -0.833825E-08
  0.144064E-07  0.155352E+01 -0.141328E-05 -0.384745E-01  0.308706E-07  0.109831E-07
  0.153668E-07 -0.959262E-07  0.490642E+01 -0.518048E-07  0.937682E-07 -0.140135E-07
  0.400178E-09 -0.365346E-01 -0.117085E-06  0.474786E-01  0.827664E-08  0.370164E-08
  0.324768E-01  0.325963E-08  0.115251E-06  0.154978E-08  0.159683E+00  0.131186E-07
  0.164109E-07  0.139698E-08 -0.593427E-07  0.154359E-07  0.665466E-07  0.670088E-01
 4.5479
  0.886025E-01 -0.302680E-08 -0.341533E-07  0.219734E-08  0.532833E-01 -0.120926E-07
  0.281434E-07  0.156944E+01 -0.257860E-07 -0.409725E-01  0.468647E-07  0.245927E-08
  0.198488E-07 -0.191852E-06  0.470937E+01 -0.348664E-07  0.383343E-07 -0.184227E-07
 -0.432919E-08 -0.388573E-01 -0.970467E-07  0.484547E-01 -0.166086E-07 -0.249929E-08
  0.341346E-01 -0.167638E-07  0.763976E-07 -0.103973E-07  0.164264E+00 -0.219734E-08
  0.462296E-08  0.146683E-07 -0.588770E-07  0.295404E-08  0.466276E-07  0.674683E-01
 4.8824
  0.898391E-01 -0.162981E-08  0.225846E-07  0.417640E-08  0.553644E-01 -0.463479E-08
 -0.181026E-07  0.158644E+01 -0.323926E-06 -0.434737E-01 -0.114928E-06  0.241052E-07
  0.282889E-07 -0.623986E-07  0.446112E+01 -0.225555E-08  0.732716E-07  0.250002E-07
 -0.205182E-08 -0.411901E-01 -0.171931E-06  0.494252E-01 -0.626002E-08  0.102318E-08
  0.354689E-01 -0.125729E-07  0.494765E-09 -0.233558E-08  0.168356E+00  0.146247E-08
 -0.227537E-07 -0.111759E-07  0.971777E-07 -0.390719E-08 -0.196075E-07  0.679912E-01
 5.2168
  0.906894E-01 -0.279397E-08  0.742148E-08  0.253203E-08  0.565852E-01  0.494765E-09
